0
False,c392a37698f7baaca002cc5e4c954a95,c5501da865891c669bb17023f11ac57f
False,94712f7873c9d44347d67bda72250434,c5501da865891c669bb17023f11ac57f
False,4d2f3571d55f70dc39b04c9956d52158,c5501da865891c669bb17023f11ac57f
False,447e353a6a74ae296790284ddd3f4ada,c5501da865891c669bb17023f11ac57f
False,caab1db1a95f633d7e2c6a6fe5b489ad,c5501da865891c669bb17023f11ac57f
False,a8da8ba4bee9b7fc23dae411ed0cf6f8,c5501da865891c669bb17023f11ac57f
False,4138f02d27c14cdad1bd86ecd6c34e15,c5501da865891c669bb17023f11ac57f
False,a53b659e05ce2123c3b59b0f26b5dea8,0c84dca0772c8836ed22a95afa407cb5
False,7786b3b05f649164ec3a122249bbb89e,0c84dca0772c8836ed22a95afa407cb5
False,f4661e3bd0a31103c1d51347ab780e7b,088ce8d5c25273c82b8919391a3da08a
False,3c494b1d2f162399025f3ffeb08376e2,088ce8d5c25273c82b8919391a3da08a
False,fe2d870ae7e3f952789273a280461e19,088ce8d5c25273c82b8919391a3da08a
False,43a3984eddb1636a08843889a5726257,de8c442e61786aa7663b37a65383bec1
False,f1b6060985743f177982a2a6a8fad0e5,de8c442e61786aa7663b37a65383bec1
False,44125e1e6f94329489c3e713887385b0,7f38e33e4e8c9f181037f772f2049145
False,039aa238ed86eaeb8641ffc1683e4abd,7f38e33e4e8c9f181037f772f2049145
False,861c57b8a3217bb55071aa39eb4f6209,02ccc415b4be55fe68cbcda3ef0dcf28
False,6e661576583a97b1f9afa6e81ab23894,02ccc415b4be55fe68cbcda3ef0dcf28
False,c04ffa9e3acb2a54ec7d5178e3bd97ec,1c6bd4bfa61737e8780bf8f6292813b9
False,2801e540812152ce3208fb87fbe11faf,1c6bd4bfa61737e8780bf8f6292813b9
False,6eb8c4a47c4493559ddc7547f96c421e,de88b1d1abf69a8537aed23f7f62a8f0
False,2c239f22cb0a79999d67e514dc91b63a,de88b1d1abf69a8537aed23f7f62a8f0
False,6c1ae831efb5a101a9fe3834ac8c2422,de88b1d1abf69a8537aed23f7f62a8f0
False,35297328c4db76145e73e2cb5c6cd5da,ba8a53477d867c59759508d85c844050
False,d3a09e45eb3506025990ea2118e52712,ba8a53477d867c59759508d85c844050
False,2a791b038a39bb1348873c0c207031c5,ba8a53477d867c59759508d85c844050
False,f14d20d164563b1954758fcef18f4005,ba8a53477d867c59759508d85c844050
False,8bbb4c712eb83864cb04f55800f79046,ba8a53477d867c59759508d85c844050
False,1fedf4e501b659c95f8936892d316f77,ba8a53477d867c59759508d85c844050
False,c417638bbf7eac6fba998c57b699e6c5,ba8a53477d867c59759508d85c844050
False,de42db0b26840117228f5e9cec81aecb,ba8a53477d867c59759508d85c844050
False,b1491ab6c1351381b3142dc328e1a305,ba8a53477d867c59759508d85c844050
False,12cf27adf1840ee69f689c01358b2441,ba8a53477d867c59759508d85c844050
False,d9466d565019be129d122593819c7dde,ba8a53477d867c59759508d85c844050
