True,d964b818658dd0b568dc97c457aa5298,44ffb68532e6f2ea6186d6c6596e794b
False,4ef63eae322889a2acbcc055436eeeb2,44ffb68532e6f2ea6186d6c6596e794b
False,611910052c69dc35e765fb9dac3c4ba0,b7919fc9aaad5fefd42735f912403c9c
False,f2bf7c0c64e826d750d9086861305270,507495152e1d52b11bd886e0d7742a3d
False,3ad7299adee3793c26ec149a22277b75,c05de0fb1c5fdfdd39bc2f2951236912
False,8b53f083cb733906ef92b75ccafc774e,f82c6c831f70c7f1185a9a6ea90f5dbf
False,2001020c8c76fa0ba91c29141edc4242,96de06d104947b553b8005216964b888
False,fa6b012f058e2826e9641164f2182c97,715892aeae38d12aa79f585b4861e968
False,18d3e119bb52ba5dc63e7a8ac6e38a66,8bf96b05a3b3c90147f3901ac1c97347
False,380e0617b4b67b73127c42fb6fe28450,8bf96b05a3b3c90147f3901ac1c97347
False,a4272506e66146f6c1d9351c03290190,c6877028fcceb418606dc7b95bc85526
False,a8a4cd9aaa85c0329c0c25a3f0a7291c,baa62349a24a7796116785784f54b149
False,36c452c3295f91f040b3b24cbe88a156,73d4e01bd00f94e1ef031fcebf41f172
False,73bd78858e710f83697533d7e7cdc009,8bf96b05a3b3c90147f3901ac1c97347
False,985292dc6c6afcba207ebad3e997f87a,715892aeae38d12aa79f585b4861e968
False,8084c4d275f59e3ba432d9c068a336e3,8bf96b05a3b3c90147f3901ac1c97347
False,3a3c8ea118ca1edcba1a39a806aaff5e,c20d479ccada7ca9f7de80335dc083b0
False,73e4a0e7f207ac2b0e49acc3e01fb749,b92aef23e40af0b06836e13845b0f85a
False,a782f66de264190f12fd6d7cd92e6995,5a1f0196363595553d83647da4e2d95c
False,4504a2d05fd01a5045642a6b83439f64,c05de0fb1c5fdfdd39bc2f2951236912
False,14d4c20da91443a49999836f31b8ea8d,f82c6c831f70c7f1185a9a6ea90f5dbf
False,fafa631effde86b70ec91be1157913a5,baa62349a24a7796116785784f54b149
False,369d8321f4855b54e3f5067aeb82ef45,73d4e01bd00f94e1ef031fcebf41f172
False,5b9eab8b7f36b8f6dd77e975921c8c4b,896890bfb700eac98300d639ca970f2b
False,805d37f7e3c09a9a498ac81a7f8403a0,c6877028fcceb418606dc7b95bc85526
False,37c10fe524a75796b5fd3d0e74496faa,51d9ff08cb34b9e017f1b245df4e5477
False,02cb40f29da986584c5e623034e7b5d1,b3d7cf2ae17e596a9a438436a764c901
False,3eea5049d0c34513d90b8e071fd41f2d,c05de0fb1c5fdfdd39bc2f2951236912
False,b725ec461c3cb70c8e2e843704ae7320,c05de0fb1c5fdfdd39bc2f2951236912
False,32eeb52fe4eba77c675f4117a7299a94,73d4e01bd00f94e1ef031fcebf41f172
False,adc277d0414b9b6fd9b78a8ee76c041b,f82c6c831f70c7f1185a9a6ea90f5dbf
False,c36c7a1cf965976bab3d28bb1d63ad16,f82c6c831f70c7f1185a9a6ea90f5dbf
False,d34bb76c6f49b3a6f3bb2abc97121ca2,c20d479ccada7ca9f7de80335dc083b0
False,f06f319e4b229e3e6b1e70367d902274,c20d479ccada7ca9f7de80335dc083b0
False,0a196fc6a18238f41005db5332567e76,b3d7cf2ae17e596a9a438436a764c901
False,6eb8c4a47c4493559ddc7547f96c421e,de88b1d1abf69a8537aed23f7f62a8f0
False,161cbe1572c9400eaf1330942cfe1cfe,06c160cf55d41fbb8eaaa0ca36faa66d
False,9c97d25650534a4a416fb1a8a9250083,06c160cf55d41fbb8eaaa0ca36faa66d
False,9a02cfa4809c9ac0f66720b6304defc8,06c160cf55d41fbb8eaaa0ca36faa66d
False,6849cca976be45fd248cb135c1cf2fcd,06c160cf55d41fbb8eaaa0ca36faa66d
False,4867b972c2d47ea1b68999b53b6f69fe,78f132269093e26725b6d32f6080683f
False,c39c279c941b3e4322da248486ff9763,0daf2e4d83d85a8bf89e7231a189299d
False,461e7ce8a83bd354a689d8ca0ce0e80c,c05de0fb1c5fdfdd39bc2f2951236912
False,7f292b6dc0ff6354477dcfbbb89060df,73d4e01bd00f94e1ef031fcebf41f172
False,e1a8925bb7b7b35b49179859bb26bb72,f82c6c831f70c7f1185a9a6ea90f5dbf
False,dd8d176a51c75a0eb3410194fe90d4e2,5c7cab22ff81a29c13c0eb8946810a16
